Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
Dell Latitude E6440,2013,Intel Core i5-4300M,AMD Radeon HD 8690M,"8 GB  ,, 2x 4096 MByte DDR3-1600","Seagate ST500LM000 Solid State Hybrid Drive, 500 GB  ","14.00 inch 16:9, 1600 x 900 pixel, LGD03D3, TN LED, glossy: no","2.1 kg ( = 74.08 oz / 4.63 pounds), Power Supply: 97 g ( = 3.42 oz / 0.21 pounds)",999 Euro
Dell Inspiron 15R-5537,2013,Intel Core i7-4500U,Intel HD Graphics 4400,"8 GB  ,, 2x 4096 MB Hynix DDR3L-1600, 2 slots","WDC Scorpio Blue WD10JPVX-75JC3T0, 1000 GB  ","15.60 inch 16:9, 1366 x 768 pixel, capacitive 10 finger multi-touchscreen, LG Philips LGD03DF, TN screen, LED backlight, glossy: yes","2.32 kg ( = 81.84 oz / 5.11 pounds), Power Supply: 250 g ( = 8.82 oz / 0.55 pounds)",739 Euro
Inspiron 14 7437-1647,2013,Intel Core i7-4500U,Intel HD Graphics 4400,"8 GB  ,, DDR3-1600l, dual-channel","Micron RealSSD C400 (MTFDDAK256MAM-1K12), 256 GB  ","14.00 inch 16:9, 1366 x 768 pixel, Multitouch, Chi Mei 140BGE, TN LED, glossy: yes",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),999 Euro
Dell Latitude E7240 Touch,2013,Intel Core i5-4300U,Intel HD Graphics 4400,"4 GB  ,, PC3-12800 11-11-11-28","Samsung SSD SM841 128GB, 128 GB  ","12.50 inch 16:9, 1920 x 1080 pixel, 10-point capacitive, LG Philips, IPS, LGD0408, Dell P/N: PY6P2, glossy: yes","1.35 kg ( = 47.62 oz / 2.98 pounds), Power Supply: 0.31 g ( = 0.01 oz / 0 pounds)",1665 Euro
Dell XPS 15Late 2013),2013,Intel Core i7-4702HQ,NVIDIA GeForce GT 750M,"16 GB  ,, Dual-channel DDR3L 1600 MHz","Samsung SSD SM841 512GB, 512 GB  ","15.60 inch 16:9, 3200 x 1800 pixel, Touchscreen, Sharp LQ156Z1, IGZO LED PPS, glossy: yes","2.02 kg ( = 71.25 oz / 4.45 pounds), Power Supply: 430 g ( = 15.17 oz / 0.95 pounds)",2060 Euro
Dell Latitude 3440,2013,Intel Core i5-4200U,NVIDIA GeForce GT 740M,"6 GB  ,, DDR3, 1,600 MHz, dual channel","Seagate Momentus ST750LM022 HN-M750MB, 750 GB  ","14.00 inch 16:9, 1600 x 900 pixel, CMN1481 / 5CJ82_140FGE, TN LED, glossy: no","2.1 kg ( = 74.08 oz / 4.63 pounds), Power Supply: 297 g ( = 10.48 oz / 0.65 pounds)",800 Euro
Dell Inspiron 15-3521,2013,Intel Core i3-3217U,AMD Radeon HD 7670M,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
Dell Inspiron 15R-5521,2013,Intel Core i5-3317U,AMD Radeon HD 8730M,"8 GB  ,, 2x 4096 MB SO-DIMM DDR3-RAM PC3-12800 (1600 MHz), 2 Slots, max. 16 GB","WDC Scorpio Blue WD10JPVT-75A1Yt0, 1024 GB  ","15.60 inch 16:9, 1366 x 768 pixel, N3KMP_156WH3 (LGD03AB), TN LED, glossy: yes","2.36 kg ( = 83.25 oz / 5.2 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",688 Euro
Dell Latitude E7440,2013,Intel Core i5-4200U,Intel HD Graphics 4400,"4 GB  ,, 1x 4 GB DDR3L-1600, 2 slots","Seagate Laptop Ultrathin ST500LT032, 500 GB  ","14.00 inch 16:9, 1366 x 768 pixel, LG Philips 140WH2, TN panel, LED backlight, glossy: no","1.63 kg ( = 57.5 oz / 3.59 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",
Dell Latitude 13 3540,2013,Intel Core i5-4200U,AMD Radeon HD 8850M,"6 GB  ,, DDR3, two memory banks (both filled),2 USB 2.0, 2 USB 3.0 / 3.1 Gen1, 1 VGA, 1 Kensington Lock, Audio Connections: audio combo jack, Card Reader: SD, SDHC, Memory Stick, Memory Stick Pro","WDC Scorpio Blue WD7500BPVX-75JC3T0, 750 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AU Optronics B156HW02, TN LED, glossy: no","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 302 g ( = 10.65 oz / 0.67 pounds)",
Dell Latitude E6540 FHD HD 8790M,2013,Intel Core i7-4800MQ,AMD Radeon HD 8790M,"8 GB  ,, 2x 4 GB DDR3 SDRAM","Liteonit LCS-128M6S, 128 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AU Optronics B156HW02, TN LED, glossy: no","3 kg ( = 105.82 oz / 6.61 pounds), Power Supply: 400 g ( = 14.11 oz / 0.88 pounds)",1860 Euro
Dell Inspiron 7737 CN77304,2013,Intel Core i7-4500U,NVIDIA GeForce GT 750M,"15.9 GB  ,, 2 x DIMMs (2 x 8 GB), DDR3L, 1,600 MHz","Seagate Momentus SpinPoint M8 ST1000LM024 HN-M101MBB, 1000 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, 10-finger-capable multitouch, W0D8C 173HGE, TN LED, glossy: yes","3.287 kg ( = 115.95 oz / 7.25 pounds), Power Supply: 397 g ( = 14 oz / 0.88 pounds)",1149 Euro
Dell Precision M6800,2013,Intel Core i7-4800MQ,NVIDIA Quadro K3100M,"16 GB  ,, 4 x 4 GB PC3-12800 Hynix, max. 32 GB","WDC Scorpio Black WD7500BPKT-80PK4T0, 750 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02DA, TN LED, glossy: no","3.83 kg ( = 135.1 oz / 8.44 pounds), Power Supply: 990 g ( = 34.92 oz / 2.18 pounds)",2450 Euro
Dell Latitude 6430u,2013,Intel Core i5-3427U,Intel HD Graphics 4000,"8 GB  ,, Dual-Channel PC3-12800 DDR3 SDRAM 11-11-11-28","Samsung SSD PM830 MZ-7PC128D, 128 GB  ","14.00 inch 16:9, 1366 x 768 pixel, LGD035C, TN LED, glossy: no","1.8 kg ( = 63.49 oz / 3.97 pounds), Power Supply: 300 g ( = 10.58 oz / 0.66 pounds)",1160 Euro
Dell Inspiron 15-7537,2013,Intel Core i7-4500U,NVIDIA GeForce GT 750M,"16 GB  ,, 2x 8 GB DDR3L-1600, 2 slots","Samsung SSD SM841 256GB MZ7PD256HAFV, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, capacitive, LG Philips 156WF4, IPS screen, LED backlight, Corning Gorilla Glass, glossy: yes",2.6 kg ( = 91.71 oz / 5.73 pounds) ( = 0 oz / 0 pounds),1199 Euro
Dell Inspiron 7737 CN77304,2013,Intel Core i7-4500U,NVIDIA GeForce GT 750M,"15.9 GB  ,, 2 x DIMMs (2 x 8 GB), DDR3L, 1,600 MHz","Seagate Momentus SpinPoint M8 ST1000LM024 HN-M101MBB, 1000 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, 10-finger-capable multitouch, W0D8C 173HGE, TN LED, glossy: yes","3.287 kg ( = 115.95 oz / 7.25 pounds), Power Supply: 397 g ( = 14 oz / 0.88 pounds)",1149 Euro
Dell Precision M4800,2013,Intel Core i7-4900MQ,NVIDIA Quadro K2100M,"16 GB  ,, 2x 8 GB PC3-12800 Samsung, 2 slots empty, max. 32 GB","Samsung SSD SM841 256GB MZ7PD256HAFV, 256 GB  ","15.60 inch 16:9, 3200 x 1800 pixel, SHP13F9, JJ74H_LQ156Z1, glossy: no","3.18 kg ( = 112.17 oz / 7.01 pounds), Power Supply: 790 g ( = 27.87 oz / 1.74 pounds)",2850 Euro
Dell Latitude E7240,2013,Intel Core i5-4200U,Intel HD Graphics 4400,"4 GB  ,, 1x 4 GB PC3-12800 DDR3L, 1 slot free","Liteonit LMT-128M6M, 128 GB  ","12.50 inch 16:9, 1366 x 768 pixel, LGD03DC, TN LED, glossy: no","1.34 kg ( = 47.27 oz / 2.95 pounds), Power Supply: 310 g ( = 10.93 oz / 0.68 pounds)",
Dell Vostro 3460,2013,Intel Core i5-3210M,NVIDIA GeForce GT 630M,"4 GB  ,, DDR3,4 USB 3.0 / 3.1 Gen1, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: microphone-in, headphone-out, Card Reader: SD, MMC, Memory Stick, Memory Stick Pro, 1 Fingerprint Reader","Seagate Momentus 7200.4 ST9500423AS, 500 GB  ","14.00 inch 16:9, 1366 x 768 pixel, AU Optronics B140XW3, glossy: no",2.322 kg ( = 81.91 oz / 5.12 pounds) ( = 0 oz / 0 pounds),480 Euro
Dell XPS 12-9Q33,2013,Intel Core i5-4200U,Intel HD Graphics 4400,"4 GB  ,, DDR3-1600 MHz",,"12.50 inch 16:9, 1920 x 1080 pixel, yes, LGD03FD, IPS, glossy: yes","1.5 kg ( = 52.91 oz / 3.31 pounds), Power Supply: 262 g ( = 9.24 oz / 0.58 pounds)",
Dell Latitude 6430u HD+,2013,Intel Core i5-3437U,Intel HD Graphics 4000,"8 GB  ,, PC3-12800 DDR3 SDRAM SO-DIMM Hynix 2x 4 GB Dual Channel","Lite-On LMT-128M3M, 128 GB  ","14.00 inch 16:9, 1600 x 900 pixel, M4RTT B140RTN, TN LED","1.825 kg ( = 64.38 oz / 4.02 pounds), Power Supply: 338 g ( = 11.92 oz / 0.75 pounds)",
Dell Latitude 13 3330,2013,Intel Core i3-2375M,Intel HD Graphics 3000,"4 GB  ,, DDR3 PC3-12800, 11-11-11-28, single-channel ","Seagate Momentus SpinPoint M8 ST320LM001, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, LG Display LGD034C, TN LED, glossy: no","1.77 kg ( = 62.43 oz / 3.9 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)","$539 USD, ~415  Euro"
Dell Inspiron 15R-5537,2013,Intel Core i7-4500U,Intel HD Graphics 4400,"8 GB  ,, 2x 4096 MB Hynix DDR3L-1600, 2 slots","WDC Scorpio Blue WD10JPVX-75JC3T0, 1000 GB  ","15.60 inch 16:9, 1366 x 768 pixel, capacitive 10 finger multi-touchscreen, LG Philips LGD03DF, TN screen, LED backlight, glossy: yes","2.32 kg ( = 81.84 oz / 5.11 pounds), Power Supply: 250 g ( = 8.82 oz / 0.55 pounds)",739 Euro
Dell Precision M4700,2013,Intel Core i7-3720QM,NVIDIA Quadro K2000M,"16 GB  ,, Micron Technology, PC3-12800, 1600 MHz, 2 banks","Samsung SSD 830 Series MZMPC256HBGJ-00000, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, LGD0308, IPS LED, UltraSharp FHD, Wide View, glossy: no","3.442 kg ( = 121.41 oz / 7.59 pounds), Power Supply: 664 g ( = 23.42 oz / 1.46 pounds)",3100 Euro
Dell XPS 18,2013,Intel Core i5-3337U,Intel HD Graphics 4000,"8 GB  ,, Dual-Channel, PC3-12800 DDR3, 4 GB are soldered and one slot available, up to 12 GB","Seagate Momentus Thin ST500LT012-9WS142 + 32 GB LiteOn LMT-32L3M SSD Cache, 500 GB  ","18.40 inch 16:9, 1920 x 1080 pixel, capacitive Touchscreen, 10-point multitouch, Full-HD-IPS, LCD, IPS, frameless display with Dragontrail-glass, Truelife-Technology, glossy: yes","2.332 kg ( = 82.26 oz / 5.14 pounds), Power Supply: 223 g ( = 7.87 oz / 0.49 pounds)",1199 Euro
Dell Latitude E6540 FHD HD 8790M,2013,Intel Core i7-4800MQ,AMD Radeon HD 8790M,"8 GB  ,, 2x 4 GB DDR3 SDRAM","Liteonit LCS-128M6S, 128 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AU Optronics B156HW02, TN LED, glossy: no","3 kg ( = 105.82 oz / 6.61 pounds), Power Supply: 400 g ( = 14.11 oz / 0.88 pounds)",1860 Euro
Dell XPS 15L521X),2013,Intel Core i7-3612QM,NVIDIA GeForce GT 640M,"8 GB  ,, 2x 4096 MB DDR3-1600 CL11 Samsung","WDC Scorpio Blue WD10JPVT + SSD-Cache, 1000 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AUO B156HTF, WLED TN-Panel, glossy: yes","2.7 kg ( = 95.24 oz / 5.95 pounds), Power Supply: 300 g ( = 10.58 oz / 0.66 pounds)",1650 Euro
Dell Inspiron 15-3521-0620,2013,Intel Core i5-3337U,AMD Radeon HD 8750M,"4 GB  ,, 1x4096 MB PC3-12800 DDR3 SDRAM SO-DIMM","Seagate Momentus SpinPoint M8 ST1000LM024 HN-M101MBB, 1000 GB  ","15.60 inch 16:9, 1366 x 768 pixel, N3KMP 156WH3, TN LED, glossy: yes","2.412 kg ( = 85.08 oz / 5.32 pounds), Power Supply: 459 g ( = 16.19 oz / 1.01 pounds)",599 Euro
Dell Latitude 13 3330,2013,Intel Core i3-2375M,Intel HD Graphics 3000,"4 GB  ,, DDR3 PC3-12800, 11-11-11-28, single-channel ","Seagate Momentus SpinPoint M8 ST320LM001, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, LG Display LGD034C, TN LED, glossy: no","1.77 kg ( = 62.43 oz / 3.9 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)","$539 USD, ~415  Euro"
Dell XPS 18,2013,Intel Core i5-3337U,Intel HD Graphics 4000,"8 GB  ,, Dual-Channel, PC3-12800 DDR3, 4 GB are soldered and one slot available, up to 12 GB","Seagate Momentus Thin ST500LT012-9WS142 + 32 GB LiteOn LMT-32L3M SSD Cache, 500 GB  ","18.40 inch 16:9, 1920 x 1080 pixel, capacitive Touchscreen, 10-point multitouch, Full-HD-IPS, LCD, IPS, frameless display with Dragontrail-glass, Truelife-Technology, glossy: yes","2.332 kg ( = 82.26 oz / 5.14 pounds), Power Supply: 223 g ( = 7.87 oz / 0.49 pounds)",1199 Euro
Dell Latitude 6430u HD+,2013,Intel Core i5-3437U,Intel HD Graphics 4000,"8 GB  ,, PC3-12800 DDR3 SDRAM SO-DIMM Hynix 2x 4 GB Dual Channel","Lite-On LMT-128M3M, 128 GB  ","14.00 inch 16:9, 1600 x 900 pixel, M4RTT B140RTN, TN LED","1.825 kg ( = 64.38 oz / 4.02 pounds), Power Supply: 338 g ( = 11.92 oz / 0.75 pounds)",
Dell Latitude XT3,2013,Intel Core i7-2640M,Intel HD Graphics 3000,"8 GB  ,, PC3-10700, 2x 4GB","Seagate Momentus Thin ST320LT007-9ZV142, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, Multitouch + Digitizer (N-trig), LED, glossy: no","2.21 kg ( = 77.96 oz / 4.87 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",1800 Euro
Dell Inspiron 17R-5721,2013,Intel Core i5-3317U,AMD Radeon HD 8730M,"8 GB  ,, Dual Channel","WDC Scorpio Blue WD10JPVT-75A1Yt0, 1024 GB  ","17.30 inch 16:9, 1600 x 900 pixel, JXWY4 173WD1, TN LED, glossy: yes","2.911 kg ( = 102.68 oz / 6.42 pounds), Power Supply: 460 g ( = 16.23 oz / 1.01 pounds)",529 Euro
Dell Latitude 6430,2013,Intel Core i5-3320M,Intel HD Graphics 4000,4 GB  ,,"14.00 inch 16:9, 1600 x 900 pixel, glossy: yes",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
Dell Latitude E6330-3YNBD,2013,Intel Core i5-3320M,Intel HD Graphics 4000,8 GB  ,,"13.00 inch 16:9, 1366 x 768 pixel, glossy: yes",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
Dell Precision M6700,2013,Intel Core i7-3940XM,NVIDIA Quadro K5000M,"16 GB  ,, 4x4 GB Kingston X7C75G-HYC DDR3 PC3-14900, max. 32 GB","Samsung SSD PM830 256 GByte mSATA, 256 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, CMN1720, HDKPV_173HGE, TN LED, glossy: no","3.79 kg ( = 133.69 oz / 8.36 pounds), Power Supply: 1000 g ( = 35.27 oz / 2.2 pounds)",7600 Euro
Dell XPS 13 L322X,2013,Intel Core i5-3337U,Intel HD Graphics 4000,"8 GB  ,, 11-11-11-28, Dual-Channel","Samsung SSD PM830 256 GByte mSATA, 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel, IPS, Manufacturer: VKWJC_133HSE, ID: CMN1345, glossy: yes",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),"$1399 USD, 1075  Euro"
Dell XPS 13 Gold,2013,Intel Core i5-3317U,Intel HD Graphics 4000,8 GB  ,,"13.30 inch 16:9, 1366 x 768 pixel, glossy: yes",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),1200 Euro
Dell XPS 13 L322X,2013,Intel Core i5-3337U,Intel HD Graphics 4000,"8 GB  ,, 11-11-11-28, Dual-Channel","Samsung SSD PM830 256 GByte mSATA, 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel, IPS, Manufacturer: VKWJC_133HSE, ID: CMN1345, glossy: yes",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),"$1399 USD, 1075  Euro"
Dell Inspiron 17R-5721,2013,Intel Core i5-3317U,AMD Radeon HD 8730M,"8 GB  ,, Dual Channel","WDC Scorpio Blue WD10JPVT-75A1Yt0, 1024 GB  ","17.30 inch 16:9, 1600 x 900 pixel, JXWY4 173WD1, TN LED, glossy: yes","2.911 kg ( = 102.68 oz / 6.42 pounds), Power Supply: 460 g ( = 16.23 oz / 1.01 pounds)",529 Euro
Dell Latitude E6530,2013,Intel Core i5-3360M,Intel HD Graphics 4000,"4 GB  ,, 1 x 4 GB DDR3-1600, 1 free slot","Seagate Momentus 7200.4 ST9500423AS, 500 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, LP156WFC, LGD032C, TN, ~85 % sRGB color reproduction, glossy: no","2.84 kg ( = 100.18 oz / 6.26 pounds), Power Supply: 360 g ( = 12.7 oz / 0.79 pounds)",1350 Euro
Dell Inspiron 15R-5521,2013,Intel Core i5-3317U,AMD Radeon HD 8730M,"8 GB  ,, 2x 4096 MB SO-DIMM DDR3-RAM PC3-12800 (1600 MHz), 2 Slots, max. 16 GB","WDC Scorpio Blue WD10JPVT-75A1Yt0, 1024 GB  ","15.60 inch 16:9, 1366 x 768 pixel, N3KMP_156WH3 (LGD03AB), TN LED, glossy: yes","2.36 kg ( = 83.25 oz / 5.2 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",688 Euro
Dell Inspiron 15z Premium,2013,Intel Core i5-3317U,NVIDIA GeForce GT 630M,8 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),1000 Euro
Dell Latitude 6430u,2013,Intel Core i5-3427U,Intel HD Graphics 4000,"8 GB  ,, Dual-Channel PC3-12800 DDR3 SDRAM 11-11-11-28","Samsung SSD PM830 MZ-7PC128D, 128 GB  ","14.00 inch 16:9, 1366 x 768 pixel, LGD035C, TN LED, glossy: no","1.8 kg ( = 63.49 oz / 3.97 pounds), Power Supply: 300 g ( = 10.58 oz / 0.66 pounds)",1160 Euro
Dell Inspiron 15z-5523,2013,Intel Core i5-3317U,NVIDIA GeForce GT 630M,"6 GB  ,, DDR3 SDRAM","Liteon LCT-128M3S, 128 GB  ","15.60 inch 16:9, 1366 x 768 pixel, TN LED, glossy: yes","2.17 kg ( = 76.54 oz / 4.78 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",700 Euro
Dell XPS 13,2013,Intel Core i7-3517U,Intel HD Graphics 4000,"7.9 GB  ,, DDR3-1600, soldered, dual-channel","Samsung SSD PM830 256 GByte mSATA, 256 GB  ","13.30 inch 16:9, 1366 x 768 pixel, CMN1338, TN LED, ~60 % sRGB color gamut, glossy: yes","1.38 kg ( = 48.68 oz / 3.04 pounds), Power Supply: 280 g ( = 9.88 oz / 0.62 pounds)",1300 Euro
Gigabyte P25W,2013,Intel Core i7-4700MQ,NVIDIA GeForce GTX 770M,"16 GB  ,, DDR3 1600 MHz (dual-channel), 2 of 2 slots","2x Lite-On CMT-128L3M (RAID 0), 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, LG Philips LP156WF1 (LGD0215), TN LED, Full HD, glossy: no","2.87 kg ( = 101.24 oz / 6.33 pounds), Power Supply: 440 g ( = 15.52 oz / 0.97 pounds)",1800 Euro
Gigabyte P25W,2013,Intel Core i7-4700MQ,NVIDIA GeForce GTX 770M,"16 GB  ,, DDR3 1600 MHz (dual-channel), 2 of 2 slots","2x Lite-On CMT-128L3M (RAID 0), 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, LG Philips LP156WF1 (LGD0215), TN LED, Full HD, glossy: no","2.87 kg ( = 101.24 oz / 6.33 pounds), Power Supply: 440 g ( = 15.52 oz / 0.97 pounds)",1800 Euro
Gigabyte U24T,2013,Intel Core i7-4500U,NVIDIA GeForce GT 750M,"16 GB  ,, PC3-12800 DDR3 SDRAM","Liteonit LMT-128M6M, 128 GB  ","14.00 inch 16:9, 1366 x 768 pixel, capacitive multi-touch, AU Optronics B140XW02 V3, TN, glossy: yes","1.78 kg ( = 62.79 oz / 3.92 pounds), Power Supply: 400 g ( = 14.11 oz / 0.88 pounds)",1399 Euro
Gigabyte P34G,2013,Intel Core i7-4700HQ,NVIDIA GeForce GTX 760M,"16 GB  ,, 2x 8192 MB SO-DIMM DDR3-RAM PC3-12800 (1600 MHz), 2 slots, up to 16 GB","Liteonit LMT-128M6M, 128 GB  ","14.00 inch 16:9, 1920 x 1080 pixel, AU Optronics B140HAN01.1 (AUO113D), AHVA LCD, Full HD, glossy: no","1.768 kg ( = 62.36 oz / 3.9 pounds), Power Supply: 440 g ( = 15.52 oz / 0.97 pounds)",1400 Euro
Gigabyte S1185,2013,Intel Core i5-3337U,Intel HD Graphics 4000,"4 GB  ,, DDR3L, Single-Channel, one slot (occupied, one 4 GB module)","Phison SSG128GPTC0-S81, 128 GB  ","11.60 inch 16:9, 1920 x 1080 pixel, capacitive, Chi Mei N116HSE-EA1, IPS, glossy: yes","1.4 kg ( = 49.38 oz / 3.09 pounds), Power Supply: 139 g ( = 4.9 oz / 0.31 pounds)",1039 Euro
Gigabyte U2142-2117U,2013,Intel Pentium 2117U,Intel HD Graphics (Ivy Bridge),"4 GB  ,, Single Channel DDR3 667Mhz PC3-10700 Transcend","Toshiba MQ01ABD050, 500 GB  ","11.60 inch 16:9, 1366 x 768 pixel, Capacitive multitouch, TN LED, matte, glossy: no","1.466 kg ( = 51.71 oz / 3.23 pounds), Power Supply: 306 g ( = 10.79 oz / 0.67 pounds)",750 Euro
HP ProBook 430-G1,2013,Intel Core i5-4200U,Intel HD Graphics 4400,"4 GB  ,, 1x 4 GB PC3-12800 DDR3",", 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, LGD0354, TN LED, glossy: no","1.6 kg ( = 56.44 oz / 3.53 pounds), Power Supply: 370 g ( = 13.05 oz / 0.82 pounds)",640 Euro
HP EliteBook 850 G1-H5G44ET,2013,Intel Core i7-4600U,AMD Radeon HD 8750M,"8 GB  ,, 2x 4 GB DDR3L-1600, 2 Slots","Intel SSD Pro 1500 Series SSDSC2BF180A4H, 180 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, Chi Mei CMN15C2, TN-Panel, LED-Backlight, glossy: no","2.033 kg ( = 71.71 oz / 4.48 pounds), Power Supply: 247 g ( = 8.71 oz / 0.54 pounds)",1600 Euro
HP ZBook 17 E9X11AA-ABA,2013,Intel Core i7-4900MQ,NVIDIA Quadro K610M,"16 GB  ,, 4x 4GB PC3-12800, max. 32 GB, 4 Slots","Micron RealSSD C400 MTFDDAK128MAM, 128 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02FC, LED IPS, > 90 % sRGB & AdobeRGB, glossy: no","3.78 kg ( = 133.34 oz / 8.33 pounds), Power Supply: 905 g ( = 31.92 oz / 2 pounds)",
HP ProBook 4740s-H5K38EA,2013,Intel Core i5-3230M,AMD Radeon HD 7650M,8 GB  ,,"17.30 inch 16:9, 1600 x 900 pixel, glossy: yes",3 kg ( = 105.82 oz / 6.61 pounds) ( = 0 oz / 0 pounds),
HP Elitebook 2570p-B6Q10EA,2013,Intel Core i7-3520M,Intel HD Graphics 4000,"4 GB  ,, DDR3 SDRAM","Plextor PX-256M5M, 256 GB  ","12.50 inch 16:9, 1366 x 768 pixel, SEC4149, glossy: no","1.63 kg ( = 57.5 oz / 3.59 pounds), Power Supply: 180 g ( = 6.35 oz / 0.4 pounds)",2075 Euro
HP EliteBook Revolve 810,2013,Intel Core i5-3437U,Intel HD Graphics 4000,"4 GB  ,, soldered, one free bank (for up to 8 GB SODIMM)","Samsung MZ7PC128HBFU, 128 GB  ","11.60 inch 16:9, 1366 x 768 pixel, capacitive, LG Philips LGD03CF, IPS, UWVA HD-Display with LED backlighting, Corning Gorilla Glass 2, glossy: yes","1.352 kg ( = 47.69 oz / 2.98 pounds), Power Supply: 179 g ( = 6.31 oz / 0.39 pounds)",1768.99 Euro
HP Pavilion Sleekbook TouchSmart 15-b153sg,2013,AMD A4-4355M,AMD Radeon HD 7400G,"4 GB  ,, 1x4096 MB PC3-12800 DDR3 SDRAM SO-DIMM",", 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, 10-finger-multitouch, Type Unknown, TN LED, glossy: yes","2.494 kg ( = 87.97 oz / 5.5 pounds), Power Supply: 361 g ( = 12.73 oz / 0.8 pounds)",479 Euro
HP Envy 17-j110eg,2013,Intel Core i7-4702MQ,NVIDIA GeForce GT 750M,"8 GB  ,, Dual Channel, 2 x 4096 MB",", 1000 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, 10-finger multitouch, AUO219D, TN-LED, glossy: yes","3.359 kg ( = 118.49 oz / 7.41 pounds), Power Supply: 458 g ( = 16.16 oz / 1.01 pounds)",1200 Euro
HP Envy 17-j110eg,2013,Intel Core i7-4702MQ,NVIDIA GeForce GT 750M,"8 GB  ,, Dual Channel, 2 x 4096 MB",", 1000 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, 10-finger multitouch, AUO219D, TN-LED, glossy: yes","3.359 kg ( = 118.49 oz / 7.41 pounds), Power Supply: 458 g ( = 16.16 oz / 1.01 pounds)",1200 Euro
HP Pavilion 15-n050sg,2013,AMD A4-5000,AMD Radeon HD 8330,"4 GB  ,, DDR3, single channel, two slots (one occupied)","HGST Travelstar 5K1000 HTS541075A9E680, 750 GB  ","15.00 inch 16:9, 1366 x 768 pixel, LG Philipps LGD039F, TN LED, glossy: yes","2.28 kg ( = 80.42 oz / 5.03 pounds), Power Supply: 232 g ( = 8.18 oz / 0.51 pounds)",399 Euro
HP Pavilion Sleekbook 15-b004sg Ultrabook,2013,Intel Core i5-3317U,NVIDIA GeForce GT 630M,"8 GB  ,, DDR3, dual-channel, 2x 4GB","Western Digital Scorpio Blue WD7500BPVT-60HXZT3 + 32 GB LiteOn LMT-32L3M SSD Cache, 750 GB  ","15.60 inch 16:9, 1366 x 768 pixel, TN LED, glossy: yes","2.1 kg ( = 74.08 oz / 4.63 pounds), Power Supply: 228 g ( = 8.04 oz / 0.5 pounds)",599 Euro
HP Pavilion TouchSmart 15-n010sg,2013,Intel Core i7-4500U,NVIDIA GeForce GT 740M,"8 GB  ,, DDR3, DDR3L, dual-channel, two memory banks (both occupied)","Seagate Momentus Thin ST500LT0 12-9WS142, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, 10 touch points, AU Optronics B156XW04 V5, TN LED, glossy: yes","2.28 kg ( = 80.42 oz / 5.03 pounds), Power Supply: 232 g ( = 8.18 oz / 0.51 pounds)",799 Euro
