Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
Asus Eee PC 1016P,2010,Intel Atom N455,Intel Graphics Media Accelerator (GMA) 3150,"2048 MB  ,, DDR3","Seagate Momentus 5400.6 ST9250315AS, 250 GB  ","10.10 inch 16:9, 1024 x 600 pixel, glossy: no","1.256 kg ( = 44.3 oz / 2.77 pounds), Power Supply: 128 g ( = 4.52 oz / 0.28 pounds)",450 Euro
Asus Eee PC 1215N,2010,Intel Atom D525,NVIDIA ION 2,"2048 MB  ,, 2x 1GB PC3-10600s, maximum 4 GB, 2 slots","Seagate Momentus 5400.6 ST9250315AS, 250 GB  ","12.10 inch 16:9, 1366 x 768 pixel, Hannstar HSD121PHW1, glossy: yes","1.53 kg ( = 53.97 oz / 3.37 pounds), Power Supply: 210 g ( = 7.41 oz / 0.46 pounds)",500 Euro
Asus U33JC-RX044V,2010,Intel Core i5-430M,NVIDIA GeForce 310M,"4 GB  ,, Manufacturer: Hynix & Elpida, DDR3-10600S, 1333 MHz @ 1066 MHz, 4 GB maximum","WDC Scorpio Blue WD5000BEVT-80A0R, 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, LED, HD-Ready-Panel (AUO102C), glossy: yes","2.08 kg ( = 73.37 oz / 4.59 pounds), Power Supply: 215 g ( = 7.58 oz / 0.47 pounds)",999 Euro
Asus Eee PC 1015PEM,2010,Intel Atom N550,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, Hynix, DDR3-10600S, 1333 MHz @ 1066 MHz, maximum 2 GB","Seagate Momentus 5400.6 ST9250315AS, 250 GB  ","10.10 inch 16:9, 1024 x 600 pixel, LED, glossy: no","1.25 kg ( = 44.09 oz / 2.76 pounds), Power Supply: 155 g ( = 5.47 oz / 0.34 pounds)",349 Euro
Asus G73JW,2010,Intel Core i7-720QM,NVIDIA GeForce GTX 460M,"12 GB  ,, DDR3, 1333 MHz","Seagate Momentus XT ST95005620AS, 500 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LED Backlight, Hannstar HSD173PUW1, glossy: yes","4.01 kg ( = 141.45 oz / 8.84 pounds), Power Supply: 880 g ( = 31.04 oz / 1.94 pounds)",1800 Euro
Asus Eee PC 1016P,2010,Intel Atom N455,Intel Graphics Media Accelerator (GMA) 3150,"2048 MB  ,, DDR3","Seagate Momentus 5400.6 ST9250315AS, 250 GB  ","10.10 inch 16:9, 1024 x 600 pixel, glossy: no","1.256 kg ( = 44.3 oz / 2.77 pounds), Power Supply: 128 g ( = 4.52 oz / 0.28 pounds)",450 Euro
Asus Eee PC 1001P,2010,Intel Atom N450,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, PC2-6400","160 GB - 5400 rpm, 160 GB  ","10.10 inch 16:10, 1024 x 600 pixel, glossy: no","1.295 kg ( = 45.68 oz / 2.85 pounds), Power Supply: 138 g ( = 4.87 oz / 0.3 pounds)",249 Euro
Asus G73JH-TZ014V,2010,Intel Core i7-720QM,ATI Mobility Radeon HD 5870,"8 GB  ,, DDR3 PC3-10700, 4x2048MB","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, Full HD Color-Shine (glare-type), glossy: yes","4.03 kg ( = 142.15 oz / 8.88 pounds), Power Supply: 820 g ( = 28.92 oz / 1.81 pounds)",1679 Euro
Asus B53J-SO042x,2010,Intel Core i5-450M,ATI Mobility Radeon HD 5470,"4 GB  ,, DDR3 SDRAM","Seagate Momentus 5400.6 ST9320325AS, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, AUO23EC, glossy: no","2.76 kg ( = 97.36 oz / 6.08 pounds), Power Supply: 480 g ( = 16.93 oz / 1.06 pounds)",980 Euro
Asus Eee PC 1018P,2010,Intel Atom N455,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, Hynix, DDR3-10600S, 1333 MHz @ 800 MHz, 1 Slot, 2 GB maximum","Seagate Momentus 5400.6 ST9250315AS, 250 GB  ","10.10 inch 16:9, 1024 x 600 pixel, WSVGA, LED, glossy: yes","1.12 kg ( = 39.51 oz / 2.47 pounds), Power Supply: 180 g ( = 6.35 oz / 0.4 pounds)",399 Euro
Asus Eee PC R101,2010,Intel Atom N450,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, Kingston, DDR2-6400, 800 MHz, 2 GB maximum",", 160 GB  ","10.10 inch 16:9, 1024 x 600 pixel, LED backlight, WSVGA, 25,1 centimeter diameter, glossy: no","1.11 kg ( = 39.15 oz / 2.45 pounds), Power Supply: 150 g ( = 5.29 oz / 0.33 pounds)",249 Euro
Asus N61JV-JX007V,2010,Intel Core i5-430M,NVIDIA GeForce GT 325M,"4 GB  ,, PC3-10700 ASint","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","16.00 inch 16:9, 1366 x 768 pixel, HSD160PHW1, glossy: yes","2.699 kg ( = 95.2 oz / 5.95 pounds), Power Supply: 359 g ( = 12.66 oz / 0.79 pounds)",850 Euro
Asus Eee PC 1015P,2010,Intel Atom N450,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, Hynix, DDR2-6400, 800 MHz, maximum 2 GB",", 160 GB  ","10.10 inch 16:9, 1024 x 600 pixel, LED backlight, WSVGa, 25,1 centimeter diameter, glossy: no","1.24 kg ( = 43.74 oz / 2.73 pounds), Power Supply: 150 g ( = 5.29 oz / 0.33 pounds)",329 Euro
Asus PL30JT-RO030X,2010,Intel Core i5-520UM,NVIDIA GeForce 310M,"4 GB  ,, PC3-10600","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, AUO B133XW01 V1, glossy: no","1.823 kg ( = 64.3 oz / 4.02 pounds), Power Supply: 214 g ( = 7.55 oz / 0.47 pounds)",
Asus PL30JT-RO030X,2010,Intel Core i5-520UM,NVIDIA GeForce 310M,"4 GB  ,, PC3-10600","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, AUO B133XW01 V1, glossy: no","1.823 kg ( = 64.3 oz / 4.02 pounds), Power Supply: 214 g ( = 7.55 oz / 0.47 pounds)",
Asus K52F-SX065V,2010,Intel Core i3-350M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, Hyundai Electronics DDR3-1333, 2x 2 GB","320 GB - 5400 rpm, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, AU Optronics B156XW02 V2, podświetlanie diodami LED, glossy: yes",2.62 kg ( = 92.42 oz / 5.78 pounds) ( = 0 oz / 0 pounds),2299 Euro
Asus U30JC-A1/QX043V,2010,Intel Core i5-430M,NVIDIA GeForce 310M,"4 GB  ,, PC3-10700","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, glossy: yes","2.192 kg ( = 77.32 oz / 4.83 pounds), Power Supply: 360 g ( = 12.7 oz / 0.79 pounds)",900 Euro
Asus N61JV-JX007V,2010,Intel Core i5-430M,NVIDIA GeForce GT 325M,"4 GB  ,, PC3-10700 ASint","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","16.00 inch 16:9, 1366 x 768 pixel, HSD160PHW1, glossy: yes","2.699 kg ( = 95.2 oz / 5.95 pounds), Power Supply: 359 g ( = 12.66 oz / 0.79 pounds)",850 Euro
Asus U30JC-A1/QX043V,2010,Intel Core i5-430M,NVIDIA GeForce 310M,"4 GB  ,, PC3-10700","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, glossy: yes","2.192 kg ( = 77.32 oz / 4.83 pounds), Power Supply: 360 g ( = 12.7 oz / 0.79 pounds)",900 Euro
Asus G73JH-TZ014V,2010,Intel Core i7-720QM,ATI Mobility Radeon HD 5870,"8 GB  ,, DDR3 PC3-10700, 4x2048MB","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, Full HD Color-Shine (glare-type), glossy: yes","4.03 kg ( = 142.15 oz / 8.88 pounds), Power Supply: 820 g ( = 28.92 oz / 1.81 pounds)",1679 Euro
Asus K72JK-TY001V,2010,Intel Core i3-350M,ATI Mobility Radeon HD 5145,"4 GB  ,, PC3-10700","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","17.30 inch 16:9, 1600 x 900 pixel, LP173WD1-TLC1, glossy: yes","3.168 kg ( = 111.75 oz / 6.98 pounds), Power Supply: 463 g ( = 16.33 oz / 1.02 pounds)",
Asus G73JH-TY042V,2010,Intel Core i5-520M,ATI Mobility Radeon HD 5870,"4 GB  ,, 2 x 2048 MB DDR3-8500 (1066 MHz)",", 320 GB  ","17.30 inch 16:9, 1600 x 900 pixel, LED backlighting, glossy: yes",3.85 kg ( = 135.8 oz / 8.49 pounds) ( = 0 oz / 0 pounds),1400 Euro
Asus N82JV,2010,Intel Core i7-620M,NVIDIA GeForce GT 335M,"4 GB  ,, 2x 2048 MByte DDR3-10700 (1066 MHz)",", 500 GB  ","14.00 inch 16:9, 1366 x 768 pixel, LED-Backlight, AUO183C, glossy: yes",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),1049 Euro
Asus Eee PC 1201T,2010,AMD Athlon Neo MV-40,ATI Radeon HD 3200,"2048 MB  ,, DDR2-800, 1 Slot, max. 4 GB, CL5, Transcend","Hitachi Travelstar 5K500.B HTS545025B9A300, 250 GB  ","12.10 inch 16:9, 1366 x 768 pixel, LED backlighting, WXGA, glossy: yes","1.45 kg ( = 51.15 oz / 3.2 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",399 Euro
Asus K72JK-TY001V,2010,Intel Core i3-350M,ATI Mobility Radeon HD 5145,"4 GB  ,, PC3-10700","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","17.30 inch 16:9, 1600 x 900 pixel, LP173WD1-TLC1, glossy: yes","3.168 kg ( = 111.75 oz / 6.98 pounds), Power Supply: 463 g ( = 16.33 oz / 1.02 pounds)",
Asus UL50VF,2010,Intel Core 2 Duo SU7300,NVIDIA GeForce G210M,"4 GB  ,, Hynix, 2x 2048 MB, DDR3-8500","Seagate Momentus 5400.6 ST9320325AS, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, Color-Shine, LED-backlight, glossy: yes","2.367 kg ( = 83.49 oz / 5.22 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",899 Euro
Asus G73JH-TY042V,2010,Intel Core i5-520M,ATI Mobility Radeon HD 5870,"4 GB  ,, 2 x 2048 MB DDR3-8500 (1066 MHz)",", 320 GB  ","17.30 inch 16:9, 1600 x 900 pixel, LED backlighting, glossy: yes",3.85 kg ( = 135.8 oz / 8.49 pounds) ( = 0 oz / 0 pounds),1400 Euro
Asus K52JR-SX059V,2010,Intel Core i3-350M,ATI Mobility Radeon HD 5470,"4 GB  ,, PC3-10700","500 GB - 5400 rpm, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, glossy: yes","2.653 kg ( = 93.58 oz / 5.85 pounds), Power Supply: 361 g ( = 12.73 oz / 0.8 pounds)",
Asus N71J,2010,Intel Core i5-430M,NVIDIA GeForce GT 325M,"4 GB  ,, DDR3 SDRAM",", 500 GB  ","17.30 inch 16:9, 1600 x 900 pixel, LP173WD1, glossy: yes","3.207 kg ( = 113.12 oz / 7.07 pounds), Power Supply: 359 g ( = 12.66 oz / 0.79 pounds)",
Asus P50IJ-SO036X,2010,Intel Core 2 Duo T5870,Intel Graphics Media Accelerator (GMA) 4500M,"2048 MB  ,, DDR2","Hitachi Travelstar 5K500.B HTS545025B9A300, 250 GB  ","15.60 inch 16:9, 1366 x 768 pixel, glossy: no","2.62 kg ( = 92.42 oz / 5.78 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",600 Euro
Asus UL50VF,2010,Intel Core 2 Duo SU7300,NVIDIA GeForce G210M,"4 GB  ,, Hynix, 2x 2048 MB, DDR3-8500","Seagate Momentus 5400.6 ST9320325AS, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, Color-Shine, LED-backlight, glossy: yes","2.367 kg ( = 83.49 oz / 5.22 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",899 Euro
Asus K70IC,2010,Intel Core 2 Duo T6600,NVIDIA GeForce GT 220M,"4 GB  ,, DDR2 800MHz,4 USB 2.0, 1 VGA, 1 HDMI, 2 Kensington Lock, Audio Connections: 3.5mm Headphone Output, 3.5mm Microphone Input, Card Reader: 3-in-1: SD, MMC, Memory Stick","Seagate Momentus 5400.6 ST9320325AS, 320 GB  ","17.30 inch 16:9, 1600 x 900 pixel, glossy: yes","3.28 kg ( = 115.7 oz / 7.23 pounds), Power Supply: 450 g ( = 15.87 oz / 0.99 pounds)",
Asus K50IJ-SX,2010,Intel Pentium Dual Core T4300,Intel Graphics Media Accelerator (GMA) 4500MHD,"4 GB  ,, DDR2 800MHz,4 USB 2.0, 1 VGA, 2 Kensington Lock, Audio Connections: 3,5mm headphone input, microphone output, Card Reader: 3-in-1: SD, MMC, Memory Stick","Seagate Momentus 5400.6 ST9320325AS, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, glossy: yes","2.62 kg ( = 92.42 oz / 5.78 pounds), Power Supply: 320 g ( = 11.29 oz / 0.71 pounds)",600 Euro
Asus K52JR-SX059V,2010,Intel Core i3-350M,ATI Mobility Radeon HD 5470,"4 GB  ,, PC3-10700","500 GB - 5400 rpm, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, glossy: yes","2.653 kg ( = 93.58 oz / 5.85 pounds), Power Supply: 361 g ( = 12.73 oz / 0.8 pounds)",
Asus Eee PC 1001P,2010,Intel Atom N450,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, PC2-6400","160 GB - 5400 rpm, 160 GB  ","10.10 inch 16:10, 1024 x 600 pixel, glossy: no","1.295 kg ( = 45.68 oz / 2.85 pounds), Power Supply: 138 g ( = 4.87 oz / 0.3 pounds)",249 Euro
Asus K70IC,2010,Intel Core 2 Duo T6600,NVIDIA GeForce GT 220M,"4 GB  ,, DDR2 800MHz,4 USB 2.0, 1 VGA, 1 HDMI, 2 Kensington Lock, Audio Connections: 3.5mm Headphone Output, 3.5mm Microphone Input, Card Reader: 3-in-1: SD, MMC, Memory Stick","Seagate Momentus 5400.6 ST9320325AS, 320 GB  ","17.30 inch 16:9, 1600 x 900 pixel, glossy: yes","3.28 kg ( = 115.7 oz / 7.23 pounds), Power Supply: 450 g ( = 15.87 oz / 0.99 pounds)",
Asus Eee PC 1008P,2010,Intel Atom N450,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, A-Data, DDR2-800, max. 2 GByte, 1 Slot","Seagate Momentus 5400.6 ST9250315AS, 250 GB  ","10.10 inch, 1024 x 600 pixel, LED backlight, Glare-Type, WSVGA, Diagonal: 25,7 centimeters, glossy: yes","1.14 kg ( = 40.21 oz / 2.51 pounds), Power Supply: 180 g ( = 6.35 oz / 0.4 pounds)",379 Euro
Asus UL50Vt,2010,Intel Core 2 Duo SU7300,NVIDIA GeForce G210M,"4 GB  ,, Hynix DDR3-1066, 2x 2 GB","500 GB - 5400 rpm, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, AU Optronics AUO30EC, LED backlight, glossy: yes","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 0 g ( = 0 oz / 0 pounds)",3349 Euro
Asus Eee PC 1005PE,2010,Intel Atom N450,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, ASint, WWA2128M8-JGE1F, DDR2-800, max. 2 GByte","250 GB - 5400 rpm, 250 GB  ","10.10 inch, 1024 x 600 pixel, WXVGA, LED Backlight, glossy: no","1.27 kg ( = 44.8 oz / 2.8 pounds), Power Supply: 180 g ( = 6.35 oz / 0.4 pounds)",339 Euro
Asus Eee PC 1201N,2010,Intel Atom 330,NVIDIA GeForce 9400M (G) / ION (LE),"2048 MB  ,, DDR2 PC2-6400, 1x2048MB, 2 slots","Hitachi Travelstar 5K500.B HTS545025B9A300, 250 GB  ","12.10 inch 16:9, 1366 x 768 pixel, glossy: yes","1.45 kg ( = 51.15 oz / 3.2 pounds), Power Supply: 220 g ( = 7.76 oz / 0.49 pounds)",499 Euro
Asus Eee PC T91 MT,2010,Intel Atom Z520,Intel Graphics Media Accelerator (GMA) 500,"1024 MB  ,, DDR2, max. 2 GB",", 32 GB  ","8.90 inch 10:6, 1024 x 600 pixel, LED backlighting, glossy: yes","970 g ( = 34.22 oz / 2.14 pounds), Power Supply: 210 g ( = 7.41 oz / 0.46 pounds)",500 Euro
Asus P50IJ-SO036X,2010,Intel Core 2 Duo T5870,Intel Graphics Media Accelerator (GMA) 4500M,"2048 MB  ,, DDR2","Hitachi Travelstar 5K500.B HTS545025B9A300, 250 GB  ","15.60 inch 16:9, 1366 x 768 pixel, glossy: no","2.62 kg ( = 92.42 oz / 5.78 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",600 Euro
Asus Eee PC 1005HA-M Win7,2010,Intel Atom N270,Intel Graphics Media Accelerator (GMA) 950,"1024 MB  ,, A-Data, DDR2-800, max. 2 GB","160 GB - 5400 rpm, 160 GB  ","10.10 inch, 1024 x 600 pixel, LED backlighting, glossy: no","1.28 kg ( = 45.15 oz / 2.82 pounds), Power Supply: 120 g ( = 4.23 oz / 0.26 pounds)",299 Euro
Dell XPS 17,2010,Intel Core i7-840QM,NVIDIA GeForce GT 445M,"4 GB  ,, 2x 2048 MB DDR3 (1333 MHz), four slots, max. 16 GB","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","17.30 inch 16:9, 1600 x 900 pixel, HD+ WLED TrueLife, LG Philips LP173WD1, glossy: yes","3.6 kg ( = 126.99 oz / 7.94 pounds), Power Supply: 490 g ( = 17.28 oz / 1.08 pounds)",1299 Euro
Dell Inspiron 15z,2010,Intel Core 2 Duo SU7300,ATI Mobility Radeon HD 4330,"4 GB  ,, DDR3 PC3-8500F, 2x2048MB, max. 6GB","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, HD WLED True-Life, glossy: yes","2.52 kg ( = 88.89 oz / 5.56 pounds), Power Supply: 390 g ( = 13.76 oz / 0.86 pounds)",499 Euro
Dell Latitude E6410,2010,Intel Core i7-620M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, DDR3 PC3-8500F, 2x2048MB, max. 8GB","Samsung SSD 800 Series, 256 GB  ","14.10 inch 16:9, 1440 x 900 pixel, Anti-Glare LED display, glossy: no","2.24 kg ( = 79.01 oz / 4.94 pounds), Power Supply: 420 g ( = 14.82 oz / 0.93 pounds)",2300 Euro
Dell Vostro V130,2010,Intel Core i5-470UM,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, PC3-10700 (667MHz) 1 Modul max. 4GB","WDC Scorpio Black WD5000BEKT-75KA9T0, 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, 133WH2, glossy: no","1.638 kg ( = 57.78 oz / 3.61 pounds), Power Supply: 240 g ( = 8.47 oz / 0.53 pounds)",927 Euro
Dell Adamo XPS,2010,Intel Core 2 Duo SU9400,Intel Graphics Media Accelerator (GMA) 4500MHD,"4 GB  ,, 2048 MB DDR3 PC-6400E (1 Slot) + 2048 onboard","Samsung SSD 800 Series TM, 128 GB  ","13.40 inch 16:9, 1366 x 768 pixel, HD LED Display MS_0040, glossy: yes","1.43 kg ( = 50.44 oz / 3.15 pounds), Power Supply: 330 g ( = 11.64 oz / 0.73 pounds)",1750 Euro
Dell Inspiron duo,2010,Intel Atom N550,Intel Graphics Media Accelerator (GMA) 3150,"2048 MB  ,, Manufacturer: Hynix, DDR3-10600S, 1066 MHz @ 800 MHz, max. 2 GByte, 1 Chip","Seagate Momentus Thin ST92503010AS, 250 GB  ","10.10 inch 16:9, 1366 x 768 pixel, Diagonally: 26 Centimeters, LED, Capacitative Touchscreen (Multi-Touch), Panel: LGD02BB, glossy: yes","1.37 kg ( = 48.33 oz / 3.02 pounds), Power Supply: 130 g ( = 4.59 oz / 0.29 pounds)",549 Euro
Dell XPS 15 FHD,2010,Intel Core i7-840QM,NVIDIA GeForce GT 435M,"4 GB  ,, DDR3: PC-10700 (667 MHz)","Samsung SpinPoint MP4 HM500JJ, 500 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AUO17ED, glossy: yes","2.86 kg ( = 100.88 oz / 6.31 pounds), Power Supply: 650 g ( = 22.93 oz / 1.43 pounds)",1520 Euro
Dell Vostro V13,2010,Intel Core 2 Solo SU3500,Intel Graphics Media Accelerator (GMA) 4500MHD,"2048 MB  ,, 2GB PC3-8500 DDR3 RAM, only 1 slot, max. 4GB","Seagate Momentus 7200.4 ST9320423AS, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, Screen: CPT17D4/ WMXW7_133WAI LED HD, glossy: no","1.59 kg ( = 56.09 oz / 3.51 pounds), Power Supply: 460 g ( = 16.23 oz / 1.01 pounds)",600 Euro
Dell Inspiron M101z,2010,AMD Athlon II Neo K325,ATI Radeon HD 4225,"4 GB  ,, Samsung, DDR-10600S, 1333 MHz, maximum 4 GByte","WDC Scorpio Blue WD2500BEVT-75A23T0, 250 GB  ","11.60 inch 16:9, 1366 x 768 pixel, LED, glossy: yes","1.56 kg ( = 55.03 oz / 3.44 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",549 Euro
Dell Vostro 3500,2010,Intel Core i5-430M,NVIDIA GeForce 310M,"3 GB  ,, 1x1024 MB, 1x2048MB PC3-10700 (667 MHz) DDR3","Seagate Momentus 7200.4 ST9320423AS, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, glossy: no","2.45 kg ( = 86.42 oz / 5.4 pounds), Power Supply: 420 g ( = 14.82 oz / 0.93 pounds)",700 Euro
Dell Inspiron 15R-N00N5014,2010,Intel Core i5-430M,ATI Mobility Radeon HD 5470,"4 GB  ,, 2x2048, DDR3, Hyundai Electronics","500 GB - 5400 rpm, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, 15.6&amp;quot; High Definition (1366x768) WLED, glossy: yes","2.64 kg ( = 93.12 oz / 5.82 pounds), Power Supply: 470 g ( = 16.58 oz / 1.04 pounds)",829 Euro
Dell Latitude E6510,2010,Intel Core i7-820QM,NVIDIA NVS 3100M,"4 GB  ,, PC3-10700 (667 MHz); DDR3","Samsung SSD 800 Series 2, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, LGD000; DH091_156WF1, glossy: no","2.5 kg ( = 88.19 oz / 5.51 pounds), Power Supply: 280 g ( = 9.88 oz / 0.62 pounds)",2219 Euro
Dell XPS 17,2010,Intel Core i7-840QM,NVIDIA GeForce GT 445M,"4 GB  ,, 2x 2048 MB DDR3 (1333 MHz), four slots, max. 16 GB","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","17.30 inch 16:9, 1600 x 900 pixel, HD+ WLED TrueLife, LG Philips LP173WD1, glossy: yes","3.6 kg ( = 126.99 oz / 7.94 pounds), Power Supply: 490 g ( = 17.28 oz / 1.08 pounds)",1299 Euro
Dell XPS 15 FHD,2010,Intel Core i7-840QM,NVIDIA GeForce GT 435M,"4 GB  ,, DDR3: PC-10700 (667 MHz)","Samsung SpinPoint MP4 HM500JJ, 500 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AUO17ED, glossy: yes","2.86 kg ( = 100.88 oz / 6.31 pounds), Power Supply: 650 g ( = 22.93 oz / 1.43 pounds)",1520 Euro
Dell Inspiron Mini 1018,2010,Intel Atom N455,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, DDR3-10600S, 1333 MHz @ 667 MHz, Maximum 2 GB","Hitachi Travelstar 5K500.B HTS545025B9A300, 250 GB  ","10.10 inch 16:9, 1024 x 600 pixel, WSVGA, LED, Diagonal: 26 cm, glossy: yes","1.32 kg ( = 46.56 oz / 2.91 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",329 Euro
Dell Inspiron M301z,2010,AMD Turion II Neo K625,ATI Radeon HD 4225,"4 GB  ,, PC3-10700","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","13.30 inch 16:09, 1366 x 768 pixel, glossy: yes","1.831 kg ( = 64.59 oz / 4.04 pounds), Power Supply: 243 g ( = 8.57 oz / 0.54 pounds)",599 Euro
Dell Vostro 3300,2010,Intel Core i5-430M,NVIDIA GeForce 310M,"4 GB  ,, Samsung DDR3-1333, 2x 2 GB","320 GB - 7200 rpm, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, AU Optronics AUO112C / B133XW01, LED backlight, glossy: yes","1.973 kg ( = 69.6 oz / 4.35 pounds), Power Supply: 412 g ( = 14.53 oz / 0.91 pounds)",1000 Euro
Dell Inspiron Mini 1018,2010,Intel Atom N455,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, DDR3-10600S, 1333 MHz @ 667 MHz, Maximum 2 GB","Hitachi Travelstar 5K500.B HTS545025B9A300, 250 GB  ","10.10 inch 16:9, 1024 x 600 pixel, WSVGA, LED, Diagonal: 26 cm, glossy: yes","1.32 kg ( = 46.56 oz / 2.91 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",329 Euro
Dell Inspiron 15R-N00N5014,2010,Intel Core i5-430M,ATI Mobility Radeon HD 5470,"4 GB  ,, 2x2048, DDR3, Hyundai Electronics","500 GB - 5400 rpm, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, 15.6&amp;quot; High Definition (1366x768) WLED, glossy: yes","2.64 kg ( = 93.12 oz / 5.82 pounds), Power Supply: 470 g ( = 16.58 oz / 1.04 pounds)",829 Euro
Dell Inspiron M101z,2010,AMD Athlon II Neo K325,ATI Radeon HD 4225,"4 GB  ,, Samsung, DDR-10600S, 1333 MHz, maximum 4 GByte","WDC Scorpio Blue WD2500BEVT-75A23T0, 250 GB  ","11.60 inch 16:9, 1366 x 768 pixel, LED, glossy: yes","1.56 kg ( = 55.03 oz / 3.44 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",549 Euro
"Dell Vostro 3300Core i5 450M, GMA HD)",2010,Intel Core i5-450M,Intel Graphics Media Accelerator (GMA) HD Graphics,"3 GB  ,, 3072 MB, DDR3","Seagate Momentus 7200.4 ST9320423AS, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, 13.3 inch 16:9, 1366x768 pixel, reflective: no, glossy: no","1.93 kg ( = 68.08 oz / 4.25 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",900 Euro Euro
Dell Latitude 2110,2010,Intel Atom N470,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, Hyundai Electronics, DDR2-6400, 800 MHz, maximum 2 GB",", 160 GB  ","10.10 inch 16:10, 1024 x 600 pixel, anti-glare screen, WSVGA, glossy: no","1.58 kg ( = 55.73 oz / 3.48 pounds), Power Supply: 280 g ( = 9.88 oz / 0.62 pounds)",493 Euro
Dell Mini 1012,2010,Intel Atom N450,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, PC2-5300 (800 MHz), DDR2 SODIMM","160 GB - 5400 rpm, 160 GB  ","10.10 inch 16:10, 1366 x 768 pixel, glossy: yes","1.38 kg ( = 48.68 oz / 3.04 pounds), Power Supply: 180 g ( = 6.35 oz / 0.4 pounds)",
