Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
HP 15s-fq2711nd,2022,Intel Core i3-1115G4,Intel UHD Graphics Xe G4 48EUs,"8 GB  ,, DDR4-2666","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 60 Hz",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-fq2708nd,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4-2666","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 60 Hz",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-fq2147ns,2022,Intel Core i3-1115G4,Intel UHD Graphics Xe G4 48EUs,"8 GB  ,, DDR4-3200","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 60 Hz",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-fq2095ns,2022,Intel Core i3-1115G4,Intel UHD Graphics Xe G4 48EUs,"8 GB  ,, DDR4","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-fq2079ns,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, DDr4-2666", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-fq2016sa,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4-2666", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-fq0011ns,2022,Intel Celeron N4020,Intel UHD Graphics 600,"4 GB  ,, DDR4-2400","128 GB eMMC Flash, 128 GB  ","15.60 inch 16:9, 1366 x 768 pixel 100 PPI, glossy: no",1.65 kg ( = 58.2 oz / 3.64 pounds) ( = 0 oz / 0 pounds),
HP 15s-eq2721nd,2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"8 GB  ,, DDR4-3200","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-eq2120ns,2022,AMD Ryzen 7 5700U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4-3200", 1 TB PCIe NVMe M.2 SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 60 Hz",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-eq2119ns,2022,AMD Ryzen 7 5700U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 60 Hz",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-eq2118ns,2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"12 GB  ,, DDR4-3200", 1TB PCIe NVMe M.2 SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-eq2117ns,2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"8 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 60 Hz",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-eq2113ns,2022,AMD Ryzen 7 5700U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"8 GB  ,, DDR4-3200","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),600 Euro
HP 15s-eq2083ns,2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"8 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 60 Hz",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-eq2082ns,2022,AMD Ryzen 3 5300U,AMD Radeon RX Vega 6 (Ryzen 4000/5000),"8 GB  ,, DDR4-3200","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 60 Hz",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-eq2066ns,2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"12 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 60 Hz",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-eq2065ns,2022,AMD Ryzen 3 5300U,AMD Radeon RX Vega 6 (Ryzen 4000/5000),"8 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-eq2059ns,2022,AMD Ryzen 7 5700U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 60 Hz",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-eq1156ur,2022,AMD Athlon Gold 3150U,AMD Radeon RX Vega 3,"8 GB  ,, DDR4-2400","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 60 Hz",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-eq1154ns,2022,AMD 3020e,AMD Radeon RX Vega 3,"4 GB  ,, DDR4-2400","128 GB NVMe, 128 GB  ","15.60 inch 16:9, 1366 x 768 pixel 100 PPI, glossy: no",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15s-du3577TU,2022,Intel Core i3-1115G4,Intel UHD Graphics Xe G4 48EUs,"8 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI",1.75 kg ( = 61.73 oz / 3.86 pounds) ( = 0 oz / 0 pounds),
HP 15s-du1031tx,2022,Intel Core i7-10510U,NVIDIA GeForce MX250,"16 GB  ,, DDR4-2666", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.78 kg ( = 62.79 oz / 3.92 pounds) ( = 0 oz / 0 pounds),
HP 15-dy2024nr,2022,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4-2666","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),
HP 15-dw4020nu,2022,Intel Core i7-1255U,NVIDIA GeForce MX550,"16 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI",1.78 kg ( = 62.79 oz / 3.92 pounds) ( = 0 oz / 0 pounds),
HP 15-db1068au,2022,AMD Ryzen 7 3700U,AMD Radeon RX Vega 10,"16 GB  ,, DDR4-2400", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
HP 14s-fq1083AU,2022,AMD Ryzen 7 5700U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"8 GB  ,, DDR4-3200", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, 60 Hz",1.47 kg ( = 51.85 oz / 3.24 pounds) ( = 0 oz / 0 pounds),
HP 14s-fq0009ns,2022,AMD 3020e,AMD Radeon RX Vega 3,"4 GB  ,, DDR4-2400","64 GB eMMC Flash, 64 GB  ","14.00 inch 16:9, 1366 x 768 pixel 112 PPI, glossy: no, 60 Hz",1.46 kg ( = 51.5 oz / 3.22 pounds) ( = 0 oz / 0 pounds),
HP 14s-dq4001ns,2022,Intel Core i7-1195G7,Intel Iris Xe Graphics G7 96EUs,"8 GB  ,, DDR4-3200", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.46 kg ( = 51.5 oz / 3.22 pounds) ( = 0 oz / 0 pounds),
HP 14s-dq4000ns,2022,Intel Core i5-1155G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4-3200", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.46 kg ( = 51.5 oz / 3.22 pounds) ( = 0 oz / 0 pounds),
HP 14s-dq2025ns,2022,Intel Core i3-1115G4,Intel UHD Graphics Xe G4 48EUs,"8 GB  ,, DDR4-3200", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no, 60 Hz",1.46 kg ( = 51.5 oz / 3.22 pounds) ( = 0 oz / 0 pounds),
HP 14s-dq2021ns,2022,Intel Core i3-1115G4,Intel UHD Graphics Xe G4 48EUs,"8 GB  ,, DDR4-3200", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.46 kg ( = 51.5 oz / 3.22 pounds) ( = 0 oz / 0 pounds),
HP 14-fq1025nr,2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"8 GB  ,, DDR4-3200","256 GB NVMe, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no",1.46 kg ( = 51.5 oz / 3.22 pounds) ( = 0 oz / 0 pounds),
HP 14-ck2010tu,2022,Intel Core i5-10210U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2666","256 GB NVMe, 256 GB  ","14.00 inch 16:9, 1366 x 768 pixel 112 PPI",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook D 16 2022,2022,Intel Core i7-12700H,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR4X-3733, dual-channel, onboard","Silicon Motion PCIe-8 SSD, 512 GB  ","16.00 inch 16:10, 1920 x 1200 pixel 142 PPI, BOE NV160WUM-NH0, IPS, glossy: no, 60 Hz","1.7 kg ( = 59.97 oz / 3.75 pounds), Power Supply: 181 g ( = 6.38 oz / 0.4 pounds)",1299 Euro
Huawei MateBook 16s i7,2022,Intel Core i7-12700H,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5-4800, Dual-Channel, onboard","Silicon Motion PCIe-8 SSD, 512 GB  ","16.00 inch 3:2, 2520 x 1680 pixel 189 PPI, capacitive, BOE XS TV160DKT-NH0, IPS, glossy: yes, 60 Hz","1.97 kg ( = 69.49 oz / 4.34 pounds), Power Supply: 238 g ( = 8.4 oz / 0.52 pounds)",1699 Euro
Huawei MateBook D 15 Ryzen 5 5500U,2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"8 GB  ,, DDR4-3200, dual-channel, onboard","Phison PS5013 311CD0512GB, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, B156HAN02.8, IPS, glossy: no, 60 Hz","1.607 kg ( = 56.69 oz / 3.54 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",569 Euro
MateBook 14 2021 KLVD-WFE9B,2022,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4-3200, dual-channel, on-board",", 512 GB  ","14.00 inch 3:2, 2160 x 1440 pixel 185 PPI, yes, BOE XS TV140WTM-NHH0, IPS, low blue light, flicker free, glossy: yes, 60 Hz","1.49 kg ( = 52.56 oz / 3.28 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",1100 Euro
Huawei MateBook 14 2021 AMD,2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"16 GB  ,, DDR4-3200, Dual-Channel, onboard","Phison PS5013 311CD0512GB, 512 GB  ","14.00 inch 3:2, 2160 x 1440 pixel 185 PPI, TV140WTM-NH0, IPS, glossy: yes, 60 Hz","1.456 kg ( = 51.36 oz / 3.21 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",1000 Euro
Huawei MateBook E Core i5,2022,Intel Core i5-1130G7,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, LPDDR4x-3733, Dual-Channel, onboard","Silicon Motion PCIe-8 SSD, 512 GB  ","12.60 inch 16:10, 2560 x 1600 pixel 240 PPI, capacitive, native pen support, EDOC660, OLED, glossy: yes, HDR, 60 Hz","719 g ( = 25.36 oz / 1.59 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",1199 Euro
Huawei MateBook 13s i5 11300H,2022,Intel Core i5-11300H,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, LPDDR4x-3733, Dual-Channel, soldered","Phison Electronics PS5012, 512 GB  ","13.40 inch 3:2, 2520 x 1680 pixel 226 PPI, capacitive, TL134GDXP02-0, LTPS, glossy: yes, 90 Hz","1.32 kg ( = 46.56 oz / 2.91 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",1120 Euro
Huawei MateBook X Pro 2022,2022,Intel Core i7-1260P,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5-5200, Dual-Channel, onboard","Silicon Motion PCIe-8 SSD 1TB, 1024 GB  ","14.20 inch 3:2, 3120 x 2080 pixel 264 PPI, capacitive, TMX1422, IPS, glossy: yes, HDR, 90 Hz","1.268 kg ( = 44.73 oz / 2.8 pounds), Power Supply: 240 g ( = 8.47 oz / 0.53 pounds)",2199 Euro
Huawei MateBook X Pro 2022,2022,Intel Core i7-1195G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4", 1 TB NVMe PCIe SSD,"14.20 inch 3:2, 3120 x 2080 pixel 264 PPI, Capacitive, IPS, 60 Hz",1.38 kg ( = 48.68 oz / 3.04 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook E Core i5,2022,Intel Core i5-1130G7,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, LPDDR4x-3733, Dual-Channel, onboard","Silicon Motion PCIe-8 SSD, 512 GB  ","12.60 inch 16:10, 2560 x 1600 pixel 240 PPI, capacitive, native pen support, EDOC660, OLED, glossy: yes, HDR, 60 Hz","719 g ( = 25.36 oz / 1.59 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",1199 Euro
"Huawei MateBook D 16 2022, i5-12450H",2022,Intel Core i5-12450H,Intel UHD Graphics Xe G4 48EUs,"16 GB  ,, LPDDR4X-3733, dual-channel, onboard", 512GB SSD,"16.00 inch 16:10, 1920 x 1200 pixel 142 PPI, IPS, glossy: no, 60 Hz","1.7 kg ( = 59.97 oz / 3.75 pounds), Power Supply: 181 g ( = 6.38 oz / 0.4 pounds)",
Huawei MateBook D 16 2022,2022,Intel Core i7-12700H,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR4X-3733, dual-channel, onboard","Silicon Motion PCIe-8 SSD, 512 GB  ","16.00 inch 16:10, 1920 x 1200 pixel 142 PPI, BOE NV160WUM-NH0, IPS, glossy: no, 60 Hz","1.7 kg ( = 59.97 oz / 3.75 pounds), Power Supply: 181 g ( = 6.38 oz / 0.4 pounds)",1299 Euro
Huawei MateBook D 15 Ryzen 5 5500U,2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"8 GB  ,, DDR4-3200, dual-channel, onboard","Phison PS5013 311CD0512GB, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, B156HAN02.8, IPS, glossy: no, 60 Hz","1.607 kg ( = 56.69 oz / 3.54 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",569 Euro
"Huawei Matebook D 15 2022, i5-1155G7",2022,Intel Core i5-1155G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4", 512 GB NVMe PCle SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
"Huawei MateBook D 15 2020, i5-10210U",2022,Intel Core i5-10210U,Intel UHD Graphics 620,8 GB  ,"256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 60 Hz",1.53 kg ( = 53.97 oz / 3.37 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook 16s i7,2022,Intel Core i7-12700H,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5-4800, Dual-Channel, onboard","Silicon Motion PCIe-8 SSD, 512 GB  ","16.00 inch 3:2, 2520 x 1680 pixel 189 PPI, capacitive, BOE XS TV160DKT-NH0, IPS, glossy: yes, 60 Hz","1.97 kg ( = 69.49 oz / 4.34 pounds), Power Supply: 238 g ( = 8.4 oz / 0.52 pounds)",1699 Euro
Huawei MateBook 16 R5 5600H,2022,AMD Ryzen 5 5600H,AMD Radeon RX Vega 6 (Ryzen 4000/5000),"16 GB  ,, DDR4-3200", 512GB SSD,"16.00 inch 3:2, 2520 x 1680 pixel 189 PPI, IPS, glossy: yes, 60 Hz",1.99 kg ( = 70.2 oz / 4.39 pounds) ( = 0 oz / 0 pounds),
"Huawei MateBook 14 2022, i5-1240P",2022,Intel Core i5-1240P,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, DDR4-3733",,"14.00 inch 3:2, 2160 x 1440 pixel 185 PPI, IPS",1.49 kg ( = 52.56 oz / 3.28 pounds) ( = 0 oz / 0 pounds),
Huawei MateBook 14 2021 AMD,2022,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"16 GB  ,, DDR4-3200, Dual-Channel, onboard","Phison PS5013 311CD0512GB, 512 GB  ","14.00 inch 3:2, 2160 x 1440 pixel 185 PPI, TV140WTM-NH0, IPS, glossy: yes, 60 Hz","1.456 kg ( = 51.36 oz / 3.21 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",1000 Euro
Huawei MateBook 14 2020 AMD,2022,AMD Ryzen 7 4800H,AMD Radeon RX Vega 7,"16 GB  ,, DDR4-2666",", 512 GB  ","14.00 inch 3:2, 2160 x 1440 pixel 185 PPI, 10-point-Touchscreen, P140ZKA-BZ1, IPS LED, glossy: yes, HDR, 60 Hz","1.562 kg ( = 55.1 oz / 3.44 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",1100 Euro
Lenovo ThinkPad Z13 G1-21D20016GE,2022,AMD Ryzen 7 PRO 6860Z,AMD Radeon 680M,"32 GB  ,, LPDDR5-6400, Dual-Channel, onboard","Micron 2450 1TB MTFDKCD1T0TFK, 1024 GB  ","13.30 inch 16:10, 2880 x 1800 pixel 255 PPI, capacitive, ATNA33AA02-0, OLED, glossy: yes, HDR, 60 Hz","1.289 kg ( = 45.47 oz / 2.84 pounds), Power Supply: 300 g ( = 10.58 oz / 0.66 pounds)",2900 Euro
Lenovo Legion 5 Pro 16ARH7H RTX 3070 Ti,2022,AMD Ryzen 7 6800H,NVIDIA GeForce RTX 3070 Ti Laptop GPU,"32 GB  ,, SK Hynix, DDR5-4800, Dual-Channel, 40-39-39-77",", 1024 GB  ","16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, BOE CQ NE160QDM-NY1, IPS, BOE0A9B, glossy: no, 165 Hz","2.556 kg ( = 90.16 oz / 5.64 pounds), Power Supply: 1.116 kg ( = 39.37 oz / 2.46 pounds)",1800 USD
ThinkPad L14 G3 AMD,2022,AMD Ryzen 5 PRO 5675U,AMD Radeon RX Vega 7,"8 GB  ,, DDR4-3200, single-channel, 2x SO-DIMM (1 free), max. 64 GB, 22-22-22-52","Kioxia BG5 KBG5AZNT256G, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, BOE NV140FHM-N4U, IPS, glossy: no, 60 Hz","1.566 kg ( = 55.24 oz / 3.45 pounds), Power Supply: 360 g ( = 12.7 oz / 0.79 pounds)",1019 Euro
Lenovo IdeaPad Gaming 3 15IAH7,2022,Intel Core i5-12500H,NVIDIA GeForce RTX 3050 Ti Laptop GPU,"16 GB  ,, SO-DIMM DDR4-3200, single channel, two slots (one empty)","Intel SSD 660p SSDPEKNW512G8, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Lenovo LEN156FHD, IPS, Full HD, glossy: no, 165 Hz","2.366 kg ( = 83.46 oz / 5.22 pounds), Power Supply: 453 g ( = 15.98 oz / 1 pounds)",999 EUR
Lenovo ThinkBook 16p G3 ARH,2022,AMD Ryzen 9 6900HX,NVIDIA GeForce RTX 3060 Laptop GPU,"32 GB  ,, LPDDR5, Dual-Channel, 21-15-17-34, 3200 MHz, Soldered",", 1024 GB  ","16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, BOE CQ NE160QDM-NY1, IPS, glossy: no, 165 Hz","2.08 kg ( = 73.37 oz / 4.59 pounds), Power Supply: 869 g ( = 30.65 oz / 1.92 pounds)",2600 USD
Lenovo Yoga Slim 7 Carbon 13IAP7-82U9005FGE,2022,Intel Core i7-1260P,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5-4800, dual channel, onboard",", 1024 GB  ","13.30 inch 16:10, 2560 x 1600 pixel 227 PPI, capacitive, MND307DA1-9, IPS, glossy: yes, 90 Hz","986 g ( = 34.78 oz / 2.17 pounds), Power Supply: 187 g ( = 6.6 oz / 0.41 pounds)",1500 Euro
Lenovo ThinkPad Z16 G1 21D5S00T00,2022,AMD Ryzen 7 PRO 6850H,AMD Radeon RX 6500M,"32 GB  ,, LPDDR5-6400, on-board, quad-channel",", 1024 GB  ","16.00 inch 16:10, 1920 x 1200 pixel 142 PPI, NE160WUM-N62 , IPS LED, glossy: no","1.887 kg ( = 66.56 oz / 4.16 pounds), Power Supply: 541 g ( = 19.08 oz / 1.19 pounds)",2450 Euro
Lenovo ThinkPad T14 G3-21CF004NGE,2022,AMD Ryzen 7 PRO 6850U,AMD Radeon 680M,"16 GB  ,, LPDDR5-6400, Dual-Channel, Onboard","Kioxia BG5 KBG5AZNV512G, 512 GB  ","14.00 inch 16:10, 1920 x 1200 pixel 162 PPI, LP140WU1-SPB2, IPS, glossy: no, 60 Hz","1.447 kg ( = 51.04 oz / 3.19 pounds), Power Supply: 352 g ( = 12.42 oz / 0.78 pounds)",1860 Euro
ThinkPad T16 G1 Intel,2022,Intel Core i5-1240P,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, DDR4-3200, Single-Channel, max. 48 GB, 1 slot (empty), 22-22-22-52",", 512 GB  ","16.00 inch 16:10, 1920 x 1200 pixel 142 PPI, B160UAN01.K, IPS, glossy: no, 60 Hz","1.949 kg ( = 68.75 oz / 4.3 pounds), Power Supply: 541 g ( = 19.08 oz / 1.19 pounds)",1.830 Euro
Lenovo ThinkBook Plus Gen3,2022,Intel Core i7-12700H,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5, 2400 MHz, Dual-Channel, 52-44-44-104","Micron 3400 MTFDKBA512TFH 512GB, 512 GB  ","17.30 inch 21:10, 3072 x 1440 pixel 196 PPI, 10-point capacitive, native pen support, MNH300HB1-1 CSOT T3, IPS, Secondary display: 8-inch, 800 x 1280, multitouch, glossy: no, 120 Hz","1.977 kg ( = 69.74 oz / 4.36 pounds), Power Supply: 342 g ( = 12.06 oz / 0.75 pounds)",1600 USD
Lenovo IdeaPad 5 Pro 16ARH7,2022,AMD Ryzen 5 6600HS,AMD Radeon 660M,"16 GB  ,, LPDDR5-6400 onboard",", 512 GB  ","16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, AUO B160QAN02.H, IPS, WQXGA, glossy: no, 120 Hz","1.944 kg ( = 68.57 oz / 4.29 pounds), Power Supply: 263 g ( = 9.28 oz / 0.58 pounds)",1000 EUR
Lenovo Legion 7 16IAX7-82TD004SGE,2022,Intel Core i9-12900HX,NVIDIA GeForce RTX 3080 Ti Laptop GPU,"32 GB  ,, DDR5-4800, Dual-Channel, 2x 16 GB, max. 64 GB",", 1024 GB  ","16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, NE160QDM-NY1, IPS, glossy: no, 165 Hz","2.567 kg ( = 90.55 oz / 5.66 pounds), Power Supply: 1.058 kg ( = 37.32 oz / 2.33 pounds)",4500 Euro
Yoga Slim 9,2022,Intel Core i7-1280P,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR5-5200, dual-channel, soldered, 52-44-44-104",", 1024 GB  ","14.00 inch 16:10, 2880 x 1800 pixel 243 PPI, 10-finger touch, LEN140WQ+, OLED, glossy: yes, HDR, 90 Hz","1.389 kg ( = 49 oz / 3.06 pounds), Power Supply: 321 g ( = 11.32 oz / 0.71 pounds)",2070 Euro
Lenovo Legion 7 16ARHA7,2022,AMD Ryzen 9 6900HX,AMD Radeon RX 6850M XT,"32 GB  ,, DDR5-4800, 40-39-39-77, Dual-Channel",", 2048 GB  ","16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, BOE CQ NE160QDM-NY1, IPS, BOE0A9B, glossy: no, 165 Hz","2.581 kg ( = 91.04 oz / 5.69 pounds), Power Supply: 999 g ( = 35.24 oz / 2.2 pounds)",2500 USD
Lenovo IdeaPad Gaming 3 15ARH7,2022,AMD Ryzen 5 6600H,NVIDIA GeForce RTX 3050 Laptop GPU,"8 GB  ,, DDR5, 2400 MHz, 40-39-39-77, Single-Channel",", 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, LEN156FHD, IPS, LEN9059, glossy: no, 120 Hz","2.354 kg ( = 83.03 oz / 5.19 pounds), Power Supply: 507 g ( = 17.88 oz / 1.12 pounds)",800 USD
Lenovo ThinkBook 15 G4 21DL0009GE,2022,AMD Ryzen 5 5625U,AMD Radeon RX Vega 7,"16 GB  ,, DDR4-4800, 1x SO-DIMM, 8 GB on-board, Dual-Channel",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, LENOVO LEN156FHD , IPS, glossy: no, 60 Hz","1.757 kg ( = 61.98 oz / 3.87 pounds), Power Supply: 186 g ( = 6.56 oz / 0.41 pounds)",
Lenovo ThinkBook 14 G4 21DK0004GE,2022,AMD Ryzen 5 5625U,AMD Radeon RX Vega 7,"16 GB  ,, DDR4-3200, 1x SO-DIMM, 8 GB on-board, Dual Channel",", 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel, LENOVO LEN140FHD, IPS, glossy: no, 60 Hz","1.454 kg ( = 51.29 oz / 3.21 pounds), Power Supply: 186 g ( = 6.56 oz / 0.41 pounds)",
